,timestamp,open,high,low,close,volume
51,1610683200000,38700.00000000,38853.09000000,37554.94000000,38473.08000000,14317.81067800
52,1610697600000,38473.07000000,38780.00000000,37923.00000000,38108.88000000,11723.41464400
53,1610712000000,38108.87000000,38194.04000000,35258.00000000,35610.72000000,28829.42490300
54,1610726400000,35610.79000000,36433.51000000,34408.00000000,35217.26000000,35005.43935100
55,1610740800000,35218.94000000,36888.00000000,34801.15000000,36742.22000000,15451.09429800
56,1610755200000,36737.43000000,37669.00000000,35852.93000000,36532.92000000,15996.27291900
57,1610769600000,36532.92000000,36959.61000000,35520.00000000,36574.86000000,12788.97734700
58,1610784000000,36565.74000000,37950.00000000,36375.88000000,37680.00000000,14546.13650000
59,1610798400000,37680.00000000,37886.00000000,36671.20000000,37461.99000000,14905.09897900
60,1610812800000,37463.46000000,37713.94000000,36200.00000000,36376.39000000,12777.18605000
61,1610827200000,36376.39000000,36800.00000000,35357.80000000,35994.98000000,15334.75971300
62,1610841600000,35994.98000000,36744.05000000,35520.00000000,36177.00000000,10523.42090700
63,1610856000000,36177.00000000,36382.38000000,34518.04000000,34760.90000000,14085.48497000
64,1610870400000,34760.91000000,35400.00000000,33850.00000000,35267.17000000,20790.97025700
65,1610884800000,35270.00000000,35973.89000000,34666.00000000,35728.47000000,14071.34115800
66,1610899200000,35728.47000000,36166.47000000,35514.99000000,35633.91000000,9298.40628400
67,1610913600000,35633.90000000,36852.50000000,35506.00000000,35828.61000000,11388.10380800
68,1610928000000,35824.99000000,36208.00000000,34842.99000000,35106.25000000,12865.20122300
69,1610942400000,35108.27000000,36278.68000000,34800.00000000,36104.61000000,9931.58762100
70,1610956800000,36100.55000000,36650.00000000,35771.60000000,36442.08000000,11719.16756000
71,1610971200000,36443.91000000,37469.83000000,36047.89000000,36405.98000000,18106.50695400
72,1610985600000,36405.99000000,36565.00000000,35400.00000000,35956.14000000,10602.82996700
73,1611000000000,35951.83000000,36777.77000000,35755.01000000,36631.27000000,7472.82542500
74,1611014400000,36622.46000000,37280.00000000,36364.43000000,36465.30000000,15332.38851500
75,1611028800000,36468.31000000,37233.87000000,36002.01000000,37168.82000000,11299.22627900
76,1611043200000,37167.92000000,37535.27000000,36750.00000000,37266.49000000,15170.79547700
77,1611057600000,37263.73000000,37449.00000000,36610.00000000,37329.40000000,11966.64672700
78,1611072000000,37329.40000000,37850.00000000,36052.04000000,36279.82000000,15604.75974100
79,1611086400000,36281.66000000,36777.88000000,35844.06000000,35891.49000000,10237.49103000
80,1611100800000,35901.94000000,36415.31000000,35000.00000000,35062.49000000,13775.59188400
81,1611115200000,35062.49000000,35909.95000000,34737.00000000,35677.14000000,14008.50378700
82,1611129600000,35672.86000000,35939.12000000,34000.00000000,34426.17000000,19109.32555500
83,1611144000000,34426.17000000,35142.18000000,34020.00000000,34192.17000000,16110.18536300
84,1611158400000,34193.11000000,35311.00000000,33400.00000000,35197.12000000,17678.21448900
85,1611172800000,35197.12000000,35670.00000000,34482.75000000,35468.23000000,8686.60184000
86,1611187200000,35468.23000000,35600.00000000,34230.76000000,34571.09000000,10995.70808400
87,1611201600000,34572.42000000,35019.01000000,33971.41000000,34624.27000000,11645.03598400
88,1611216000000,34624.27000000,34681.73000000,32009.68000000,32208.62000000,28971.19234000
89,1611230400000,32206.89000000,32784.31000000,31037.00000000,31384.09000000,34496.34497800
90,1611244800000,31384.19000000,32751.24000000,31038.51000000,32468.66000000,22066.37570500
91,1611259200000,32468.66000000,32550.00000000,30071.00000000,30850.13000000,23628.52583500
92,1611273600000,30851.99000000,31029.79000000,28850.00000000,30943.40000000,46814.39288700
93,1611288000000,30943.40000000,32152.90000000,30615.22000000,30842.45000000,22771.82598200
94,1611302400000,30846.59000000,31997.00000000,30500.00000000,31710.88000000,21911.24626300
95,1611316800000,31712.09000000,32767.44000000,31286.00000000,32458.42000000,21741.69841900
96,1611331200000,32462.79000000,33655.79000000,31955.67000000,33589.52000000,17631.16519500
97,1611345600000,33589.52000000,33826.53000000,32580.00000000,32945.17000000,12101.35530300
98,1611360000000,32950.00000000,32974.89000000,32053.33000000,32365.01000000,12211.52203000
99,1611374400000,32365.00000000,33456.00000000,32267.07000000,32931.18000000,11464.51669100
100,1611388800000,32931.17000000,33104.94000000,31511.24000000,31645.49000000,13454.30589500
101,1611403200000,31643.90000000,32289.25000000,31390.16000000,31877.10000000,10854.23524900
102,1611417600000,31877.10000000,32500.00000000,31759.65000000,32348.79000000,9253.45924300
103,1611432000000,32348.78000000,32538.61000000,31812.50000000,32078.00000000,7357.24856700
104,1611446400000,32078.00000000,32480.06000000,31630.00000000,32480.05000000,7766.19687000
105,1611460800000,32480.06000000,33071.00000000,32346.44000000,32801.15000000,11135.54452200
106,1611475200000,32797.21000000,33030.00000000,32465.00000000,32833.37000000,7600.85447100
107,1611489600000,32833.37000000,32931.59000000,31858.68000000,31957.05000000,9939.32613500
108,1611504000000,31956.90000000,32139.60000000,30900.00000000,31306.29000000,12601.92109500
109,1611518400000,31306.29000000,32369.59000000,31250.26000000,32259.90000000,8934.19487300
110,1611532800000,32259.45000000,33674.48000000,32175.61000000,33568.18000000,14446.51762800
111,1611547200000,33568.17000000,33797.96000000,33045.00000000,33346.95000000,11224.75177900
112,1611561600000,33347.19000000,33548.00000000,32750.09000000,33185.26000000,11388.31039300
113,1611576000000,33185.25000000,34875.00000000,33050.00000000,34458.31000000,21109.74236500
114,1611590400000,34458.31000000,34600.00000000,33373.92000000,33411.54000000,14607.08772500
115,1611604800000,33411.54000000,33473.92000000,31910.00000000,32254.20000000,15722.81703100
116,1611619200000,32254.19000000,32827.33000000,31458.00000000,31518.66000000,13175.06637200
117,1611633600000,31520.25000000,32312.46000000,31100.00000000,31643.61000000,16200.73286800
118,1611648000000,31643.61000000,32450.00000000,31373.00000000,31796.95000000,13170.89155200
119,1611662400000,31798.65000000,31972.73000000,30837.37000000,31750.23000000,17666.57223000
120,1611676800000,31750.24000000,32403.88000000,31300.69000000,32208.33000000,14712.05212800
121,1611691200000,32208.33000000,32921.88000000,31855.71000000,32467.77000000,10046.89176000
122,1611705600000,32464.01000000,32557.29000000,31568.28000000,31800.86000000,10374.37072600
123,1611720000000,31801.27000000,32030.28000000,31350.00000000,31743.33000000,8094.66819200
124,1611734400000,31743.33000000,31749.28000000,30578.94000000,30639.05000000,16124.25128800
125,1611748800000,30635.74000000,31057.00000000,29241.72000000,30322.61000000,26358.94628900
126,1611763200000,30322.59000000,30948.00000000,29500.00000000,30740.33000000,19597.19007000
127,1611777600000,30731.57000000,31649.99000000,30084.24000000,30366.15000000,15362.53514600
128,1611792000000,30362.19000000,31526.78000000,29842.10000000,31404.25000000,14152.37926800
129,1611806400000,31406.90000000,31876.63000000,31045.70000000,31170.53000000,12487.83428400
130,1611820800000,31170.20000000,31600.00000000,30812.26000000,31437.37000000,11864.19013300
131,1611835200000,31437.37000000,32203.38000000,31161.96000000,31926.49000000,18406.77480400
132,1611849600000,31926.49000000,32747.78000000,31650.00000000,32564.71000000,16889.86912200
133,1611864000000,32564.71000000,33783.98000000,32392.34000000,33364.86000000,18820.09800600
134,1611878400000,33368.18000000,34310.00000000,33330.93000000,33733.58000000,26746.70714100
135,1611892800000,33728.99000000,33934.48000000,31915.40000000,32266.35000000,28364.15898900
136,1611907200000,32266.36000000,37990.00000000,32006.91000000,37025.32000000,74717.37040600
137,1611921600000,37023.83000000,38531.90000000,36456.78000000,37129.40000000,39582.77915100
138,1611936000000,37129.40000000,37569.00000000,33500.00000000,34318.57000000,41001.26865000
139,1611950400000,34322.50000000,35354.94000000,33700.00000000,34252.20000000,21414.72128900
140,1611964800000,34246.28000000,34933.00000000,32825.00000000,33273.36000000,19111.75679400
141,1611979200000,33273.36000000,34200.00000000,33001.52000000,34046.80000000,15377.31394800
142,1611993600000,34046.82000000,34424.70000000,33510.00000000,33660.40000000,15905.50680000
143,1612008000000,33660.40000000,34500.00000000,33410.63000000,34210.20000000,11980.51146400
144,1612022400000,34210.18000000,34400.02000000,33520.00000000,34286.50000000,13229.45544100
145,1612036800000,34286.50000000,34800.00000000,33966.40000000,34262.88000000,9285.13689300
146,1612051200000,34262.89000000,34342.69000000,33655.00000000,33930.21000000,9135.95818200
147,1612065600000,33930.22000000,34127.65000000,33450.00000000,33607.98000000,7736.68868400
148,1612080000000,33607.68000000,33832.94000000,33205.00000000,33563.23000000,9660.99340400
149,1612094400000,33563.24000000,34220.00000000,32554.00000000,32862.66000000,15985.65861600
150,1612108800000,32862.65000000,33077.90000000,32171.67000000,32808.80000000,15824.56626800
151,1612123200000,32807.29000000,33255.49000000,32461.23000000,33092.98000000,10398.41523000
152,1612137600000,33092.97000000,33830.00000000,32296.16000000,33573.97000000,14674.64903800
153,1612152000000,33573.25000000,34427.00000000,33284.24000000,33803.97000000,15350.21249100
154,1612166400000,33802.60000000,34717.27000000,33589.23000000,34183.33000000,19521.50787200
155,1612180800000,34183.33000000,34460.00000000,33160.00000000,33160.17000000,17478.70659700
156,1612195200000,33160.00000000,34100.00000000,33133.26000000,33838.13000000,9133.51937400
157,1612209600000,33838.13000000,34039.00000000,33430.76000000,33526.37000000,6559.68151000
158,1612224000000,33517.09000000,34161.39000000,33418.00000000,33550.32000000,9103.94322500
159,1612238400000,33554.08000000,34400.00000000,33500.00000000,34223.38000000,10429.38599700
160,1612252800000,34223.38000000,35668.10000000,34080.00000000,34720.15000000,22068.65874800
161,1612267200000,34722.97000000,35200.00000000,34333.00000000,34708.47000000,12709.43450700
162,1612281600000,34708.47000000,35800.00000000,34556.85000000,35762.03000000,13461.67164200
163,1612296000000,35762.05000000,35984.33000000,35466.00000000,35466.24000000,10283.56576100
164,1612310400000,35472.71000000,36500.00000000,35362.38000000,36403.47000000,13559.34709300
165,1612324800000,36403.47000000,36845.00000000,36231.66000000,36297.57000000,11921.87584900
166,1612339200000,36297.58000000,36299.98000000,35511.00000000,35969.41000000,13023.20914700
167,1612353600000,35969.41000000,36917.27000000,35810.90000000,36850.00000000,15213.60542600
168,1612368000000,36850.00000000,37221.42000000,36643.07000000,36788.89000000,15217.45964600
169,1612382400000,36788.89000000,37662.63000000,36644.44000000,37618.87000000,11848.83650200
170,1612396800000,37620.26000000,38288.00000000,37363.17000000,37498.78000000,16048.73080800
171,1612411200000,37498.78000000,38195.00000000,37326.83000000,37843.40000000,11666.89534000
172,1612425600000,37843.40000000,38708.27000000,36662.45000000,37321.75000000,23737.16577300
173,1612440000000,37319.43000000,37763.57000000,36161.95000000,36564.23000000,16990.98979300
174,1612454400000,36564.23000000,37499.99000000,36399.79000000,37467.18000000,12863.24217000
175,1612468800000,37467.18000000,37783.83000000,36841.77000000,36936.66000000,10773.71201400
176,1612483200000,36936.65000000,37400.00000000,36570.00000000,37366.02000000,10632.92953400
177,1612497600000,37366.01000000,37727.22000000,36995.27000000,37653.98000000,9321.43907300
178,1612512000000,37659.64000000,37800.00000000,37200.00000000,37691.32000000,10411.09718200
179,1612526400000,37691.32000000,38310.12000000,37527.14000000,37960.76000000,16107.66023700
180,1612540800000,37960.76000000,38163.34000000,37230.00000000,37608.92000000,12503.52316000
181,1612555200000,37608.91000000,38309.00000000,37485.94000000,38290.24000000,7704.68508900
182,1612569600000,38289.32000000,39666.00000000,38215.94000000,39384.74000000,25430.06681200
183,1612584000000,39386.92000000,39488.62000000,38600.00000000,39359.12000000,10697.93160200
184,1612598400000,39362.27000000,40479.86000000,39297.75000000,40199.99000000,18448.75608700
185,1612612800000,40199.52000000,40866.66000000,39836.72000000,40864.73000000,15572.22546200
186,1612627200000,40865.12000000,40955.51000000,39940.44000000,40179.42000000,14276.24785700
187,1612641600000,40179.42000000,40469.19000000,39035.33000000,39186.94000000,14332.08336300
188,1612656000000,39181.01000000,39611.04000000,38344.00000000,38841.46000000,16160.62467300
189,1612670400000,38839.52000000,39094.36000000,37923.00000000,39030.00000000,12893.36498800
190,1612684800000,39030.00000000,39700.00000000,38762.16000000,39046.60000000,12809.52363900
191,1612699200000,39044.37000000,39272.69000000,37580.00000000,37921.11000000,17482.43892500
192,1612713600000,37921.12000000,38444.00000000,37351.00000000,38050.00000000,14665.03998200
193,1612728000000,38050.00000000,39080.00000000,37660.97000000,38795.69000000,10352.68755600
194,1612742400000,38795.69000000,39130.00000000,37988.89000000,38076.06000000,10542.21686300
195,1612756800000,38073.02000000,39391.78000000,37992.39000000,39269.95000000,10267.21994500
196,1612771200000,39269.78000000,39498.99000000,38844.75000000,39423.08000000,10896.46518300
197,1612785600000,39423.08000000,44918.00000000,39094.01000000,43716.32000000,56908.03053200
198,1612800000000,43703.23000000,44280.00000000,42521.62000000,43051.95000000,19943.67128500
199,1612814400000,43049.98000000,46794.45000000,42905.29000000,46374.87000000,30039.93310600
200,1612828800000,46374.86000000,47498.00000000,45500.00000000,46599.51000000,26874.24810600
201,1612843200000,46599.51000000,48142.19000000,46198.76000000,47505.40000000,20161.33290500
202,1612857600000,47505.39000000,47928.23000000,45560.97000000,46380.92000000,20244.46209200
203,1612872000000,46390.95000000,47083.84000000,44961.09000000,46773.63000000,21012.57191400
204,1612886400000,46773.63000000,47433.78000000,46011.00000000,47060.18000000,15682.98794600
205,1612900800000,47060.38000000,47499.43000000,46201.37000000,46420.42000000,11524.25874900
206,1612915200000,46420.42000000,46900.00000000,45979.58000000,46221.07000000,13015.14104200
207,1612929600000,46225.71000000,46944.07000000,45589.98000000,46563.69000000,13550.96062100
208,1612944000000,46565.11000000,47310.00000000,46262.22000000,46586.56000000,14054.91888900
209,1612958400000,46586.55000000,46593.34000000,43727.00000000,44353.04000000,30243.50810700
210,1612972800000,44354.50000000,45239.98000000,43800.00000000,45190.05000000,16317.48616800
211,1612987200000,45190.05000000,45322.09000000,44355.00000000,44807.58000000,9972.16737300
212,1613001600000,44807.58000000,45051.27000000,43994.02000000,44582.07000000,7762.67679600
213,1613016000000,44583.71000000,45129.59000000,44397.62000000,44700.01000000,7366.42492900
214,1613030400000,44700.00000000,46546.47000000,44500.00000000,46061.49000000,15019.00178000
215,1613044800000,46061.48000000,48399.00000000,46060.03000000,47960.85000000,27224.39632800
216,1613059200000,47960.86000000,48298.00000000,46900.00000000,47754.03000000,15046.19747700
217,1613073600000,47754.02000000,48678.90000000,46542.29000000,47969.51000000,17142.38414400
218,1613088000000,47968.66000000,48985.80000000,47338.35000000,47587.31000000,15421.00745200
219,1613102400000,47587.31000000,47587.31000000,46789.00000000,47318.81000000,14527.29769900
220,1613116800000,47318.02000000,47999.00000000,47027.03000000,47562.42000000,11750.76789200
221,1613131200000,47560.06000000,48140.00000000,46125.00000000,47021.05000000,19696.60377800
222,1613145600000,47021.05000000,47980.00000000,46915.32000000,47272.95000000,14218.66940400
223,1613160000000,47272.96000000,48150.00000000,47140.26000000,47287.60000000,10255.68947200
224,1613174400000,47298.15000000,48150.00000000,47200.00000000,47829.22000000,9645.00287000
225,1613188800000,47829.21000000,47934.14000000,46990.00000000,46995.72000000,9730.90040400
226,1613203200000,46995.01000000,47569.03000000,46251.00000000,46589.20000000,16199.89783300
227,1613217600000,46586.23000000,47300.00000000,46202.53000000,47076.01000000,12688.60626300
228,1613232000000,47076.02000000,47400.14000000,46708.94000000,46870.15000000,8667.44745700
229,1613246400000,46871.95000000,47397.36000000,46653.58000000,47153.69000000,6836.24257200
230,1613260800000,47156.78000000,47730.00000000,47014.17000000,47267.21000000,10236.61092700
231,1613275200000,47267.20000000,49404.94000000,47220.42000000,48725.18000000,18793.64385400
232,1613289600000,48725.18000000,49349.76000000,48389.55000000,49055.16000000,11298.42990700
233,1613304000000,49055.17000000,49707.43000000,48101.38000000,48541.18000000,16238.03373400
234,1613318400000,48537.96000000,49100.00000000,48400.31000000,48693.39000000,9057.26902600
235,1613332800000,48693.38000000,49300.00000000,48505.79000000,48577.79000000,8111.48808500
236,1613347200000,48580.47000000,49010.92000000,45570.79000000,47120.30000000,22312.04718500
237,1613361600000,47120.31000000,47441.02000000,46174.78000000,47267.06000000,13387.26393600
238,1613376000000,47270.50000000,47999.00000000,47112.38000000,47802.66000000,10811.10451100
239,1613390400000,47802.67000000,48219.23000000,47423.99000000,47938.83000000,11553.36169800
240,1613404800000,47938.84000000,48800.00000000,47938.83000000,48657.31000000,10563.58959100
241,1613419200000,48657.31000000,48801.00000000,47643.00000000,47911.10000000,10770.78986300
242,1613433600000,47911.10000000,49670.00000000,47003.62000000,49624.03000000,15120.88981800
243,1613448000000,49624.02000000,49998.00000000,48550.00000000,49163.46000000,14337.84062000
244,1613462400000,49161.75000000,49318.47000000,48700.00000000,48915.48000000,9119.55574000
245,1613476800000,48915.49000000,50689.18000000,48403.21000000,48956.91000000,27491.09257600
246,1613491200000,48956.91000000,49291.00000000,47750.00000000,48537.39000000,14216.13700500
247,1613505600000,48536.35000000,49290.00000000,48173.81000000,49133.45000000,8527.75053900
248,1613520000000,49133.45000000,50274.88000000,48947.00000000,49657.38000000,12106.49299600
249,1613534400000,49657.84000000,51266.09000000,49106.75000000,51112.39000000,18385.20570000
250,1613548800000,51116.77000000,51678.36000000,50628.58000000,51273.46000000,16605.90254600
251,1613563200000,51270.86000000,51633.17000000,50542.30000000,51169.97000000,16137.04789400
252,1613577600000,51169.97000000,52395.00000000,50780.00000000,52142.35000000,12940.18146600
253,1613592000000,52142.36000000,52618.74000000,51893.34000000,52119.71000000,9568.80721600
254,1613606400000,52117.67000000,52530.00000000,51933.24000000,52032.64000000,9620.97300900
255,1613620800000,52032.64000000,52298.00000000,51295.00000000,51901.96000000,10614.61977600
256,1613635200000,51901.95000000,52168.75000000,51133.00000000,51374.07000000,10579.24662400
257,1613649600000,51375.12000000,52285.00000000,50901.90000000,51585.29000000,13094.14772600
258,1613664000000,51585.29000000,52177.75000000,51450.00000000,51760.01000000,8310.03447100
259,1613678400000,51760.01000000,52195.12000000,51510.00000000,51552.60000000,8539.02534800
260,1613692800000,51552.61000000,51943.99000000,50710.20000000,51245.00000000,10969.35193100
261,1613707200000,51247.86000000,51894.77000000,50918.00000000,51727.08000000,8967.82683300
262,1613721600000,51727.09000000,52984.99000000,51649.82000000,52710.00000000,13691.89694700
263,1613736000000,52709.99000000,53886.07000000,52315.37000000,53863.19000000,14169.27436700
264,1613750400000,53863.82000000,55843.78000000,53605.58000000,54990.01000000,17346.45848700
265,1613764800000,54994.85000000,56368.00000000,54800.00000000,55906.00000000,14514.96945500
266,1613779200000,55906.00000000,56609.14000000,55322.00000000,55706.07000000,15272.23307500
267,1613793600000,55711.90000000,56144.87000000,55185.98000000,55207.92000000,8688.91552800
268,1613808000000,55207.93000000,56388.37000000,55030.00000000,56355.91000000,9919.37832200
269,1613822400000,56355.94000000,57700.46000000,55722.11000000,56145.97000000,19530.01406400
270,1613836800000,56136.55000000,57425.00000000,56136.55000000,56975.12000000,11639.20949600
271,1613851200000,56975.12000000,57050.00000000,53863.93000000,55841.19000000,15898.45482900
272,1613865600000,55841.19000000,56900.00000000,55477.59000000,56505.22000000,9303.29269500
273,1613880000000,56505.22000000,56959.71000000,55863.54000000,56091.76000000,8307.58653200
274,1613894400000,56092.02000000,57827.00000000,55821.03000000,57284.79000000,11011.84528500
275,1613908800000,57284.78000000,57555.00000000,56589.00000000,57313.99000000,10293.68314000
276,1613923200000,57313.99000000,58352.80000000,57006.16000000,58072.62000000,10032.90735300
277,1613937600000,58072.62000000,58247.84000000,56935.03000000,57408.57000000,9217.39350600
278,1613952000000,57412.35000000,57508.47000000,55351.15000000,55860.12000000,15325.86198400
279,1613966400000,55858.99000000,56550.00000000,55102.77000000,56422.92000000,11448.85444900
280,1613980800000,56422.23000000,56623.69000000,53505.70000000,54524.94000000,21669.79066600
281,1613995200000,54515.00000000,54695.66000000,47622.00000000,53236.69000000,54636.65218500
282,1614009600000,53236.69000000,53847.56000000,51570.00000000,53581.69000000,18340.98359300
283,1614024000000,53587.41000000,54989.46000000,53279.02000000,54087.67000000,12597.29206700
284,1614038400000,54087.67000000,54183.59000000,50901.00000000,51906.36000000,17682.46642600
285,1614052800000,51900.73000000,52311.71000000,48615.00000000,49640.33000000,28651.31640800
286,1614067200000,49642.92000000,50027.01000000,44892.56000000,46369.29000000,53950.47021200
287,1614081600000,46359.14000000,49600.00000000,45788.10000000,48602.03000000,36489.65450300
288,1614096000000,48602.02000000,49247.69000000,45500.00000000,45523.00000000,17945.35812400
289,1614110400000,45523.02000000,48938.85000000,45251.00000000,48891.00000000,14655.75937800
290,1614124800000,48891.00000000,50993.57000000,46988.69000000,50874.99000000,17323.31909300
291,1614139200000,50869.77000000,51357.00000000,49456.00000000,50090.57000000,15680.05778300
292,1614153600000,50090.61000000,51374.99000000,49799.29000000,50360.02000000,14763.84398100
293,1614168000000,50360.02000000,51294.00000000,48450.00000000,49819.50000000,21328.54895000
294,1614182400000,49819.49000000,50150.00000000,48811.26000000,48959.93000000,11351.74947900
295,1614196800000,48959.93000000,49747.49000000,48028.18000000,49676.20000000,11433.68996600
296,1614211200000,49676.21000000,50884.88000000,49517.01000000,50206.97000000,9569.79596500
297,1614225600000,50206.97000000,50568.97000000,49533.44000000,50395.99000000,8843.94718500
298,1614240000000,50395.58000000,50513.35000000,48581.71000000,50294.80000000,13127.82304600
299,1614254400000,50299.00000000,52041.73000000,50077.00000000,50849.99000000,18358.40627900
300,1614268800000,50850.00000000,51370.18000000,49226.09000000,49443.86000000,13908.64474900
301,1614283200000,49442.20000000,49550.01000000,46674.34000000,47073.73000000,19502.05589700
302,1614297600000,47073.73000000,47800.00000000,46000.00000000,47330.24000000,23059.55533900
303,1614312000000,47331.34000000,47786.50000000,44106.78000000,44973.68000000,22805.68543100
304,1614326400000,44986.99000000,46880.40000000,44939.19000000,46427.65000000,18853.10866500
305,1614340800000,46427.65000000,47853.13000000,45800.00000000,47594.65000000,16757.95283000
306,1614355200000,47590.66000000,48424.11000000,46602.62000000,46959.17000000,13628.06927300
307,1614369600000,46959.18000000,47115.38000000,45000.00000000,46276.87000000,14318.82912500
308,1614384000000,46276.88000000,48085.47000000,46156.24000000,47423.08000000,13497.21087100
309,1614398400000,47423.07000000,48394.00000000,46712.18000000,47158.53000000,9851.74886700
310,1614412800000,47153.01000000,47640.03000000,46224.84000000,47299.99000000,10802.24756200
311,1614427200000,47299.99000000,47800.00000000,46337.53000000,46528.64000000,11493.37473500
312,1614441600000,46528.82000000,47450.26000000,46271.00000000,47405.39000000,7068.37962600
313,1614456000000,47405.38000000,47557.14000000,45000.00000000,46106.43000000,13347.87263100
314,1614470400000,46103.67000000,46638.46000000,44444.00000000,44629.17000000,13330.73270300
315,1614484800000,44632.70000000,45600.00000000,43738.65000000,44400.83000000,16868.95373700
316,1614499200000,44400.83000000,45530.62000000,44375.02000000,45284.86000000,10535.61066300
317,1614513600000,45287.25000000,45500.17000000,43168.00000000,43391.14000000,16969.37389100
318,1614528000000,43391.14000000,44521.66000000,43000.00000000,44405.32000000,13480.33749600
319,1614542400000,44402.88000000,45919.61000000,44088.00000000,45135.66000000,11870.36055200
320,1614556800000,45134.11000000,46796.94000000,44950.53000000,46336.37000000,12482.26084900
321,1614571200000,46336.38000000,46688.13000000,45641.02000000,46288.18000000,9524.42343100
322,1614585600000,46291.87000000,48050.00000000,46272.10000000,47722.78000000,18329.46832900
323,1614600000000,47722.42000000,49298.00000000,47450.32000000,49188.00000000,18745.24226900
